,targetdataset,sourcedataset
14712,38,64
14713,66,54
14714,0,71
14715,50,77
14716,31,63
14717,76,1
14718,60,50
14719,76,28
14720,58,73
14721,3,57
14722,17,40
14723,3,1
14724,44,27
14725,21,23
14726,31,9
14727,79,33
14728,39,64
14729,59,66
14730,51,7
14731,23,26
14732,61,28
14733,77,45
14734,27,63
14735,43,3
14736,19,63
14737,40,18
14738,30,17
14739,78,15
14740,14,67
14741,29,16
14742,4,74
14743,27,59
14744,30,17
14745,45,56
14746,60,1
14747,11,31
14748,66,38
14749,49,7
14750,24,71
14751,57,49
14752,36,3
14753,12,38
14754,2,42
14755,31,71
14756,38,56
14757,74,62
14758,64,25
14759,2,64
14760,38,66
14761,30,55
14762,63,24
14763,37,62
14764,11,60
14765,27,41
14766,10,70
14767,29,4
14768,13,74
14769,74,20
14770,26,76
14771,45,54
14772,53,62
14773,66,13
14774,39,65
14775,2,63
14776,78,9
14777,9,72
14778,49,33
14779,9,3
14780,20,56
14781,33,46
14782,30,44
14783,46,51
14784,0,38
14785,51,31
14786,62,50
14787,18,57
14788,57,14
14789,65,66
14790,29,45
14791,11,37
14792,28,19
14793,41,70
14794,14,49
14795,58,34
14796,76,77
14797,45,49
14798,67,39
14799,66,9
14800,42,37
14801,62,56
14802,65,23
14803,13,1
14804,23,3
14805,35,73
14806,8,72
14807,56,50
14808,72,5
14809,37,9
14810,65,75
14811,24,63
14812,16,59
14813,35,4
14814,74,1
14815,21,22
14816,72,50
14817,6,42
14818,0,45
14819,72,27
14820,30,17
14821,23,73
14822,53,35
14823,36,3
14824,11,23
14825,44,22
14826,37,44
14827,60,73
14828,23,35
14829,57,37
14830,14,22
14831,34,45
14832,47,17
14833,71,67
14834,30,40
14835,79,7
14836,3,61
14837,66,3
14838,30,45
14839,51,28
14840,41,38
14841,24,31
14842,35,38
14843,38,21
14844,52,63
14845,14,72
14846,67,62
14847,42,75
14848,55,12
14849,29,72
14850,75,65
14851,30,15
14852,37,71
14853,34,11
14854,32,78
14855,32,50
14856,64,9
14857,41,62
14858,76,64
14859,19,36
14860,13,42
14861,12,1
14862,68,46
14863,12,69
14864,44,65
14865,2,19
14866,1,72
14867,53,66
14868,26,33
14869,14,62
14870,50,75
14871,61,41
14872,37,53
14873,6,41
14874,56,77
14875,67,16
14876,32,58
14877,47,66
14878,65,25
14879,53,17
14880,0,58
14881,6,45
14882,66,52
14883,70,31
14884,70,65
14885,6,4
14886,14,58
14887,41,72
14888,31,15
14889,23,7
14890,27,68
14891,57,5
14892,29,39
14893,28,42
14894,70,39
14895,9,52
14896,45,73
14897,75,41
14898,39,49
14899,19,56
14900,25,58
14901,21,23
14902,23,52
14903,27,67
14904,74,16
14905,8,12
14906,20,28
14907,24,40
14908,34,35
14909,78,25
14910,63,7
14911,75,22
14912,32,29
14913,40,77
14914,14,78
14915,53,16
14916,57,78
14917,66,29
14918,76,68
14919,37,72
14920,73,43
14921,16,22
14922,54,7
14923,0,64
14924,41,35
14925,30,49
14926,4,78
14927,58,69
14928,30,15
14929,62,46
14930,72,77
14931,61,5
14932,21,39
14933,48,36
14934,39,29
14935,25,68
14936,16,57
14937,12,29
14938,7,47
14939,66,65
14940,1,6
14941,73,76
14942,13,32
14943,22,64
14944,78,63
14945,35,29
14946,59,64
14947,11,60
14948,54,3
14949,43,56
14950,40,25
14951,10,36
14952,40,59
14953,25,7
14954,33,63
14955,10,63
14956,5,76
14957,70,24
14958,42,17
14959,16,57
14960,61,51
14961,20,5
14962,46,79
14963,64,3
14964,77,52
14965,27,13
14966,54,28
14967,26,54
14968,2,72
14969,57,30
14970,47,61
14971,1,38
14972,54,10
14973,47,10
14974,49,19
14975,71,24
14976,61,39
14977,67,65
14978,23,9
14979,54,21
14980,30,67
14981,48,76
14982,48,41
14983,18,52
14984,60,54
14985,19,55
14986,36,59
14987,17,51
14988,37,5
14989,25,12
14990,55,32
14991,58,21
14992,28,8
14993,34,79
14994,4,58
14995,31,25
14996,15,49
14997,3,51
14998,63,28
14999,12,70
15000,18,25
15001,62,65
15002,53,25
15003,21,25
15004,59,46
15005,63,65
15006,24,20
15007,76,52
15008,36,78
15009,37,47
15010,35,69
15011,6,18
15012,4,50
15013,12,61
15014,3,16
15015,15,31
15016,49,30
15017,74,22
15018,65,12
15019,34,69
15020,1,11
15021,32,13
15022,30,59
15023,59,61
15024,35,71
15025,0,46
15026,66,35
15027,56,14
15028,49,34
15029,7,12
15030,0,51
15031,43,54
15032,59,18
15033,76,17
15034,51,62
15035,28,21
15036,47,9
15037,57,75
15038,6,45
15039,31,62
15040,52,65
15041,55,67
15042,79,64
15043,5,29
15044,17,64
15045,4,12
15046,3,50
15047,48,41
15048,11,69
15049,48,59
15050,52,5
15051,29,11
15052,3,16
15053,45,61
15054,31,51
15055,40,7
15056,47,12
15057,41,16
15058,6,10
15059,18,67
15060,20,18
15061,31,13
15062,44,71
15063,60,24
15064,72,68
15065,30,55
15066,58,74
15067,60,25
15068,43,16
15069,6,24
15070,69,53
15071,2,56
15072,44,52
15073,7,36
15074,58,68
15075,11,27
15076,69,44
15077,57,36
15078,28,58
15079,31,29
15080,40,66
15081,69,10
15082,51,39
15083,55,22
15084,5,7
15085,56,7
15086,57,67
15087,69,23
15088,37,12
15089,42,30
15090,8,30
15091,26,39
15092,57,61
15093,39,50
15094,53,2
15095,51,49
15096,59,63
15097,45,63
15098,39,17
15099,66,55
15100,51,20
15101,73,69
15102,38,6
15103,20,69
15104,11,16
15105,66,16
15106,59,17
15107,35,57
15108,67,27
15109,66,3
15110,9,14
15111,21,5
15112,20,40
15113,30,0
15114,66,24
15115,43,14
15116,51,68
15117,31,11
15118,73,68
15119,64,10
15120,52,79
15121,35,7
15122,41,62
15123,14,48
15124,21,10
15125,72,45
15126,27,61
15127,22,59
15128,44,58
15129,3,39
15130,45,8
15131,79,31
15132,14,9
15133,25,16
15134,58,49
15135,76,45
15136,19,24
15137,17,44
15138,69,17
15139,42,40
15140,77,49
15141,69,30
15142,56,44
15143,17,2
15144,29,65
15145,35,1
15146,54,71
15147,6,28
15148,2,31
15149,50,19
15150,38,17
15151,43,48
15152,9,61
15153,40,66
15154,34,28
15155,53,33
15156,8,62
15157,51,15
15158,22,20
15159,76,78
15160,5,43
15161,15,59
15162,54,37
15163,25,52
15164,73,58
15165,77,60
15166,3,35
15167,34,67
15168,68,67
15169,3,66
15170,32,7
15171,43,41
15172,65,24
15173,6,13
15174,55,22
15175,7,30
15176,52,40
15177,60,3
15178,50,57
15179,78,30
15180,52,59
15181,16,31
15182,77,64
15183,50,77
15184,63,3
15185,40,56
15186,38,0
15187,62,17
15188,69,18
15189,58,17
15190,62,4
15191,36,3
15192,56,73
15193,47,24
15194,12,8
15195,24,22
15196,39,15
15197,37,15
15198,14,45
15199,54,73
15200,57,6
15201,27,34
15202,69,67
15203,67,72
15204,58,78
15205,24,67
15206,1,29
15207,53,64
15208,33,4
15209,52,8
15210,26,28
15211,62,77
15212,52,33
15213,67,43
15214,26,12
15215,69,58
15216,76,62
15217,41,5
15218,56,35
15219,15,50
15220,40,74
15221,45,42
15222,19,21
15223,59,33
15224,15,21
15225,24,16
15226,57,23
15227,37,70
15228,44,18
15229,48,20
15230,16,26
15231,57,52
15232,68,69
15233,28,71
15234,34,64
15235,59,47
15236,22,10
15237,72,60
15238,73,34
15239,77,69
15240,7,59
15241,22,12
15242,15,67
15243,46,33
15244,58,6
15245,63,7
15246,59,22
15247,13,23
15248,78,53
15249,69,0
15250,25,27
15251,53,55
15252,58,35
15253,72,13
15254,45,34
15255,53,41
15256,16,40
15257,64,47
15258,32,40
15259,45,56
15260,75,40
15261,64,68
15262,37,78
15263,63,36
15264,47,41
15265,18,22
15266,70,73
15267,5,43
15268,49,65
15269,76,48
15270,75,61
15271,45,35
15272,39,42
15273,3,35
15274,19,40
15275,64,46
15276,26,46
15277,42,9
15278,7,64
15279,57,18
15280,33,9
15281,50,48
15282,9,52
15283,65,43
15284,60,28
15285,42,13
15286,53,42
15287,56,68
15288,6,77
15289,45,42
15290,50,74
15291,79,62
15292,40,55
15293,23,6
15294,30,49
15295,29,33
15296,41,42
15297,12,1
15298,4,45
15299,1,27
15300,32,8
15301,29,36
15302,48,35
15303,45,34
15304,13,43
15305,12,30
15306,66,9
15307,29,9
15308,27,61
15309,26,29
15310,1,20
15311,15,38
15312,58,37
15313,68,62
15314,23,52
15315,11,58
15316,40,19
15317,62,56
15318,70,0
15319,0,31
15320,42,23
15321,54,50
15322,7,65
15323,26,76
15324,66,36
15325,31,42
15326,50,62
15327,50,15
15328,60,58
15329,23,21
15330,28,41
15331,19,48
15332,40,33
15333,29,23
15334,39,51
15335,11,22
15336,46,49
15337,9,74
15338,49,38
15339,77,54
15340,20,72
15341,72,70
15342,17,71
15343,58,60
15344,12,30
15345,66,25
15346,4,73
15347,15,76
15348,11,12
15349,36,14
15350,53,64
15351,27,61
15352,20,70
15353,12,2
15354,27,48
15355,12,45
15356,9,72
15357,56,20
15358,4,52
15359,26,54
15360,41,68
15361,35,29
15362,39,18
15363,71,9
15364,16,72
15365,42,40
15366,69,74
15367,29,23
15368,39,45
15369,39,27
15370,59,18
15371,74,65
15372,12,66
15373,24,4
15374,57,34
15375,26,14
15376,75,15
15377,43,71
15378,47,21
15379,21,45
15380,40,27
15381,2,29
15382,72,36
15383,56,57
15384,41,35
15385,59,0
15386,55,30
15387,64,72
15388,70,35
15389,26,56
15390,31,53
15391,10,44
15392,62,23
15393,17,53
15394,15,58
15395,67,64
15396,0,51
15397,29,0
15398,15,52
15399,24,18
15400,37,15
15401,65,6
15402,52,18
15403,44,43
15404,18,78
15405,41,28
15406,19,66
15407,74,68
15408,39,20
15409,62,0
15410,5,52
15411,71,43
15412,20,14
15413,57,64
15414,7,16
15415,76,28
15416,11,10
15417,73,28
15418,66,79
15419,36,30
15420,6,50
15421,77,32
15422,53,9
15423,65,7
15424,18,0
15425,4,57
15426,8,66
15427,50,55
15428,38,19
15429,43,29
15430,0,4
15431,58,5
15432,13,72
15433,66,4
15434,54,26
15435,18,47
15436,62,40
15437,43,69
15438,21,61
15439,29,9
15440,76,30
15441,26,46
15442,16,22
15443,27,26
15444,25,49
15445,76,50
15446,2,19
15447,60,70
15448,64,59
15449,23,32
15450,47,22
15451,49,74
15452,21,47
15453,55,0
15454,64,49
15455,12,30
15456,63,9
15457,41,56
15458,61,22
15459,44,39
15460,57,58
15461,50,74
15462,62,16
15463,41,35
15464,77,41
15465,67,70
15466,12,51
15467,41,10
15468,45,70
15469,32,51
15470,51,34
15471,25,37
15472,44,74
15473,67,73
15474,65,45
15475,8,67
15476,0,38
15477,48,23
15478,41,8
15479,35,0
15480,51,74
15481,22,68
15482,58,52
15483,19,15
15484,33,63
15485,9,56
15486,29,32
15487,30,40
15488,73,9
15489,35,8
15490,77,34
15491,69,46
15492,40,9
15493,40,44
15494,9,18
15495,78,5
15496,43,55
15497,43,50
15498,12,79
15499,74,19
15500,37,19
15501,71,65
15502,65,28
15503,31,70
15504,26,76
15505,12,57
15506,62,41
15507,1,31
15508,61,29
15509,53,38
15510,62,48
15511,78,70
15512,10,35
15513,18,68
15514,29,34
15515,23,72
15516,24,45
15517,23,1
15518,76,28
15519,58,61
15520,6,20
15521,4,48
15522,76,48
15523,65,6
15524,2,73
15525,46,22
15526,55,43
15527,69,38
15528,30,47
15529,17,34
15530,53,79
15531,63,37
15532,75,0
15533,74,70
15534,42,48
15535,65,1
15536,38,34
15537,59,24
15538,65,40
15539,56,64
15540,29,68
15541,19,20
15542,65,73
15543,22,69
15544,64,12
15545,25,40
15546,35,27
15547,75,79
15548,58,57
15549,74,39
15550,69,10
15551,59,50
15552,12,7
15553,11,42
15554,58,38
15555,36,67
15556,29,9
15557,71,59
15558,47,43
15559,26,36
15560,45,32
15561,27,71
15562,69,1
15563,30,34
15564,38,61
15565,51,60
15566,67,14
15567,37,62
15568,67,32
15569,48,21
15570,3,45
15571,7,4
15572,0,4
15573,48,62
15574,61,73
15575,8,0
15576,13,36
15577,67,47
15578,76,31
15579,60,23
15580,30,41
15581,4,12
15582,43,77
15583,58,54
15584,20,12
15585,34,51
15586,52,35
15587,65,42
15588,25,57
15589,41,24
15590,41,21
15591,44,75
15592,35,46
15593,47,75
15594,79,3
15595,26,69
15596,34,71
15597,75,66
15598,40,33
15599,76,55
15600,1,63
15601,17,32
15602,28,16
15603,79,61
15604,43,9
15605,59,72
15606,22,20
15607,65,41
15608,24,25
15609,30,33
15610,5,62
15611,33,0
15612,2,41
15613,17,38
15614,59,36
15615,9,65
15616,41,57
15617,3,63
15618,38,45
15619,29,58
15620,24,57
15621,2,64
15622,12,79
15623,55,71
15624,21,26
15625,24,56
15626,21,26
15627,30,12
15628,24,8
15629,6,72
15630,20,77
15631,18,33
15632,32,23
15633,24,34
15634,2,11
15635,24,59
15636,67,14
15637,5,58
15638,68,42
15639,7,59
15640,60,73
15641,24,37
15642,64,46
15643,49,58
15644,25,9
15645,49,23
15646,54,25
15647,47,15
15648,34,16
15649,65,53
15650,78,51
15651,12,32
15652,56,34
15653,50,59
15654,3,33
15655,10,69
15656,73,66
15657,30,46
15658,28,2
15659,36,38
15660,47,14
15661,35,60
15662,10,79
15663,70,75
15664,6,68
15665,29,63
15666,31,32
15667,24,29
15668,12,21
15669,3,71
15670,32,58
15671,36,31
15672,19,22
15673,5,49
15674,58,17
15675,63,45
15676,26,40
15677,30,54
15678,24,6
15679,40,13
15680,6,70
15681,38,1
15682,63,33
15683,62,68
15684,20,52
15685,69,13
15686,4,30
15687,20,36
15688,66,64
15689,76,9
15690,18,54
15691,52,55
15692,16,79
15693,35,3
15694,34,53
15695,36,68
15696,30,9
15697,34,76
15698,67,17
15699,72,17
15700,61,16
15701,36,22
15702,56,77
15703,52,16
15704,56,1
15705,66,63
15706,50,35
15707,38,70
15708,46,69
15709,6,46
15710,40,19
15711,47,18
15712,43,22
15713,6,39
15714,30,74
15715,7,22
15716,68,79
15717,58,57
15718,36,78
15719,59,68
15720,50,22
15721,63,65
15722,78,49
15723,11,71
15724,47,68
15725,66,36
15726,26,9
15727,8,62
15728,27,3
15729,19,61
15730,49,39
15731,35,40
15732,17,45
15733,64,53
15734,58,72
15735,73,74
15736,33,24
15737,51,79
15738,0,31
15739,62,20
15740,44,62
15741,37,74
15742,41,30
15743,51,25
15744,24,52
15745,49,53
15746,34,45
15747,44,26
15748,13,14
15749,23,45
15750,74,25
15751,34,72
15752,58,51
15753,71,69
15754,74,76
15755,12,22
15756,23,19
15757,65,29
15758,20,1
15759,49,19
15760,74,9
15761,20,22
15762,14,10
15763,67,31
15764,77,39
15765,59,20
15766,22,42
15767,14,6
15768,20,60
15769,36,29
15770,43,47
15771,33,48
15772,2,30
15773,12,77
15774,52,50
15775,60,10
15776,69,37
15777,61,9
15778,75,9
15779,41,77
15780,32,23
15781,76,71
15782,35,0
15783,60,41
15784,51,40
15785,77,56
15786,37,60
15787,61,43
15788,2,35
15789,22,8
15790,77,61
15791,50,64
15792,7,62
15793,28,27
15794,72,26
15795,78,7
15796,54,72
15797,49,36
15798,5,8
15799,77,76
15800,70,27
15801,0,52
15802,4,20
15803,11,27
15804,12,58
15805,39,5
15806,79,68
15807,21,75
15808,24,40
15809,69,13
15810,53,21
15811,9,61
15812,38,50
15813,23,1
15814,6,66
15815,42,2
15816,66,74
15817,70,45
15818,42,35
15819,17,32
15820,16,55
15821,76,57
15822,18,59
15823,27,71
15824,16,54
15825,15,39
15826,65,19
15827,70,40
15828,47,55
15829,65,16
15830,17,60
15831,47,66
15832,60,72
15833,47,45
15834,59,40
15835,25,15
15836,48,11
15837,30,78
15838,39,59
15839,69,44
15840,16,40
15841,77,9
15842,24,1
15843,22,9
15844,2,75
15845,60,79
15846,73,36
15847,68,14
15848,64,54
15849,67,0
15850,60,64
15851,71,42
15852,68,72
15853,47,22
15854,25,26
15855,36,22
15856,79,5
15857,57,27
15858,77,34
15859,32,3
15860,78,4
15861,34,45
15862,23,70
15863,65,15
15864,10,4
15865,11,72
15866,10,58
15867,40,45
15868,60,64
15869,78,41
15870,72,65
15871,52,2
15872,16,11
15873,40,74
15874,36,22
15875,3,14
15876,11,55
15877,8,71
15878,54,39
15879,35,59
15880,52,1
15881,76,5
15882,18,56
15883,28,68
15884,4,13
15885,43,4
15886,77,30
15887,24,15
15888,54,22
15889,3,11
15890,6,49
15891,33,35
15892,61,18
15893,68,65
15894,43,44
15895,55,67
15896,12,29
15897,37,65
15898,0,15
15899,47,65
15900,51,54
15901,58,62
15902,42,78
15903,63,25
15904,41,27
15905,48,6
15906,5,28
15907,38,12
15908,57,12
15909,47,10
15910,44,72
15911,73,24
15912,26,36
15913,21,52
15914,50,22
15915,20,54
15916,1,36
15917,42,62
15918,68,53
15919,68,46
15920,11,13
15921,4,56
15922,34,63
15923,10,77
15924,73,48
15925,63,44
15926,17,9
15927,26,15
15928,17,31
15929,68,63
15930,19,77
15931,38,77
15932,56,76
15933,30,3
15934,10,24
15935,19,25
15936,29,25
15937,52,49
15938,64,52
15939,7,32
15940,5,2
15941,11,70
15942,73,69
15943,30,4
15944,51,3
15945,35,46
15946,62,36
15947,27,62
15948,12,29
15949,30,20
15950,62,52
15951,30,19
15952,27,54
15953,51,38
15954,14,66
15955,36,66
15956,9,56
15957,38,49
15958,2,32
15959,25,68
15960,14,48
15961,30,37
15962,3,0
15963,27,14
15964,33,7
15965,61,0
15966,18,54
15967,10,30
15968,8,3
15969,72,39
15970,41,0
15971,15,32
15972,13,25
15973,22,62
15974,28,40
15975,29,11
15976,18,22
15977,15,9
15978,37,30
15979,43,16
15980,65,17
15981,3,77
15982,40,34
15983,52,38
15984,1,79
15985,21,72
15986,61,48
15987,41,44
15988,62,50
15989,30,58
15990,12,45
15991,36,4
15992,23,39
15993,69,62
15994,74,6
15995,12,51
15996,6,40
15997,78,54
15998,7,4
15999,16,66
16000,63,47
16001,50,64
16002,2,24
16003,22,3
16004,37,2
16005,77,9
16006,45,47
16007,7,48
16008,44,13
16009,39,26
16010,66,50
16011,6,69
16012,45,55
16013,75,14
16014,74,67
16015,22,70
16016,71,67
16017,43,0
16018,66,17
16019,44,66
16020,61,19
16021,60,22
16022,72,73
16023,76,62
16024,13,41
16025,43,32
16026,72,13
16027,7,48
16028,59,60
16029,45,50
16030,48,5
16031,30,73
16032,26,12
16033,15,19
16034,33,27
16035,11,52
16036,63,7
16037,27,67
16038,46,6
16039,62,10
16040,49,16
16041,68,18
16042,52,11
16043,78,10
16044,22,43
16045,68,67
16046,13,42
16047,23,17
16048,9,7
16049,53,8
16050,10,77
16051,6,11
16052,47,2
16053,7,27
16054,2,47
16055,54,31
16056,9,74
16057,59,45
16058,1,10
16059,2,38
16060,17,22
16061,51,24
16062,40,72
16063,73,7
16064,28,2
16065,53,60
16066,79,42
16067,60,71
16068,77,40
16069,7,69
16070,17,26
16071,9,53
16072,5,42
16073,46,18
16074,29,70
16075,24,72
16076,70,21
16077,29,12
16078,11,72
16079,13,70
16080,9,75
16081,65,71
16082,66,16
16083,59,15
16084,9,14
16085,39,34
16086,38,70
16087,64,3
16088,43,26
16089,67,36
16090,45,48
16091,68,16
16092,32,31
16093,79,77
16094,11,74
16095,69,60
16096,45,9
16097,59,7
16098,66,7
16099,34,51
16100,43,48
16101,12,14
16102,8,78
16103,37,41
16104,72,20
16105,45,21
16106,25,67
16107,61,64
16108,47,38
16109,52,72
16110,51,12
16111,55,59
16112,38,77
16113,69,63
16114,35,6
16115,18,0
16116,20,15
16117,6,14
16118,22,43
16119,57,38
16120,8,10
16121,14,72
16122,42,35
16123,7,68
16124,32,45
16125,8,13
16126,38,51
16127,3,9
16128,21,34
16129,72,18
16130,57,44
16131,25,58
16132,49,77
16133,38,39
16134,22,29
16135,17,31
16136,22,70
16137,54,9
16138,63,11
16139,19,6
16140,47,35
16141,63,15
16142,68,26
16143,63,66
16144,23,11
16145,1,62
16146,54,21
16147,64,50
16148,26,16
16149,44,33
16150,70,43
16151,75,56
16152,49,15
16153,8,62
16154,24,9
16155,14,2
16156,35,11
16157,19,9
16158,11,73
16159,6,54
16160,67,60
16161,54,21
16162,47,57
16163,45,28
16164,5,47
16165,60,7
16166,23,44
16167,79,23
16168,56,2
16169,30,48
16170,63,42
16171,24,34
16172,58,75
16173,1,35
16174,69,14
16175,50,60
16176,12,35
16177,23,78
16178,37,39
16179,0,72
16180,75,2
16181,35,56
16182,71,32
16183,76,32
16184,62,42
16185,3,69
16186,54,60
16187,64,39
16188,56,62
16189,16,18
16190,25,67
16191,48,39
16192,22,27
16193,42,36
16194,28,31
16195,9,7
16196,22,42
16197,48,53
16198,67,75
16199,1,53
16200,71,39
16201,31,25
16202,22,52
16203,4,73
16204,39,0
16205,75,52
16206,4,10
16207,3,0
16208,78,6
16209,45,2
16210,59,50
16211,15,56
16212,38,2
16213,53,74
16214,34,46
16215,20,8
16216,41,26
16217,13,19
16218,75,9
16219,63,5
16220,26,50
16221,14,11
16222,23,36
16223,7,49
16224,3,70
16225,25,75
16226,5,45
16227,57,44
16228,50,62
16229,43,50
16230,44,62
16231,53,2
16232,2,63
16233,46,16
16234,19,75
16235,38,5
16236,53,48
16237,24,40
16238,19,57
16239,5,29
16240,67,37
16241,45,55
16242,19,78
16243,77,60
16244,42,23
16245,79,7
16246,16,79
16247,26,24
16248,79,25
16249,72,42
16250,36,75
16251,18,17
16252,43,53
16253,58,30
16254,32,73
16255,76,78
16256,7,48
16257,65,29
16258,56,65
16259,53,9
16260,40,4
16261,50,10
16262,49,23
16263,76,21
16264,33,75
16265,75,70
16266,78,63
16267,0,63
16268,28,72
16269,74,65
16270,10,54
16271,30,57
16272,26,22
16273,39,23
16274,45,60
16275,5,33
16276,9,22
16277,71,31
16278,19,20
16279,13,27
16280,38,67
16281,49,12
16282,6,0
16283,23,38
16284,7,38
16285,2,72
16286,11,10
16287,0,17
16288,3,48
16289,30,53
16290,58,66
16291,19,45
16292,44,40
16293,6,55
16294,11,76
16295,21,14
16296,54,60
16297,36,39
16298,3,24
16299,50,22
16300,40,63
16301,47,75
16302,51,4
16303,52,20
16304,40,15
16305,74,44
16306,77,17
16307,15,36
16308,31,79
16309,40,48
16310,13,49
16311,14,11
16312,43,73
16313,5,73
16314,78,27
16315,69,21
16316,16,22
16317,35,18
16318,76,10
16319,32,39
16320,67,56
16321,73,67
16322,30,1
16323,19,28
16324,11,14
16325,19,45
16326,56,54
16327,16,79
16328,36,68
16329,62,0
16330,51,2
16331,18,66
16332,40,52
16333,37,63
16334,46,27
16335,58,78
16336,42,4
16337,45,36
16338,47,34
16339,55,71
16340,11,29
16341,53,47
16342,21,17
16343,73,58
16344,8,5
16345,40,20
16346,11,44
16347,74,67
16348,11,74
16349,43,27
16350,50,24
16351,66,48
16352,44,16
16353,22,26
16354,24,12
16355,63,35
16356,34,75
16357,52,76
16358,5,65
16359,58,18
16360,54,71
16361,17,64
16362,20,70
16363,65,42
16364,35,61
16365,53,51
16366,79,9
16367,6,3
16368,9,43
16369,16,18
16370,6,32
16371,59,77
16372,11,39
16373,24,47
16374,23,51
16375,77,29
16376,23,7
16377,38,50
16378,18,15
16379,35,29
16380,48,62
16381,22,74
16382,77,53
16383,37,74
16384,66,2
16385,40,10
16386,39,41
16387,20,2
16388,56,36
16389,72,38
16390,57,51
16391,61,42
16392,42,26
16393,8,15
16394,2,65
16395,13,5
16396,10,27
16397,77,13
16398,67,51
16399,23,40
16400,66,55
16401,67,64
16402,45,44
16403,32,30
16404,4,59
16405,22,30
16406,46,25
16407,46,22
16408,72,60
16409,29,14
16410,32,72
16411,43,57
16412,25,14
16413,10,28
16414,26,61
16415,23,64
16416,79,45
16417,15,17
16418,76,54
16419,75,76
16420,29,55
16421,37,79
16422,6,42
16423,14,16
16424,29,47
16425,44,8
16426,44,64
16427,37,42
16428,67,21
16429,42,5
16430,44,22
16431,71,13
16432,75,12
16433,65,4
16434,3,13
16435,41,8
16436,60,22
16437,31,69
16438,21,66
16439,40,39
16440,43,21
16441,74,19
16442,29,15
16443,2,71
16444,29,35
16445,61,78
16446,64,22
16447,59,61
16448,29,35
16449,59,58
16450,37,36
16451,59,74
16452,45,44
16453,18,25
16454,58,25
16455,66,20
16456,70,77
16457,13,47
16458,76,30
16459,65,6
16460,28,16
16461,26,35
16462,52,69
16463,64,54
16464,36,7
16465,61,5
16466,32,24
16467,77,76
16468,42,16
16469,34,69
16470,28,62
16471,71,22
16472,14,33
16473,35,71
16474,39,40
16475,47,37
16476,78,22
16477,12,10
16478,32,64
16479,15,21
16480,4,28
16481,69,18
16482,43,39
16483,2,9
16484,17,50
16485,52,36
16486,37,27
16487,72,10
16488,71,38
16489,65,75
16490,23,57
16491,51,48
16492,53,70
16493,9,51
16494,37,48
16495,28,9
16496,12,30
16497,33,25
16498,26,2
16499,67,15
16500,78,70
16501,23,76
16502,14,74
16503,11,69
16504,79,9
16505,76,53
16506,47,27
16507,13,37
16508,25,65
16509,54,76
16510,53,62
16511,62,64
16512,12,63
16513,45,17
16514,12,51
16515,48,71
16516,61,42
16517,53,3
16518,22,44
16519,57,66
16520,74,63
16521,59,54
16522,38,48
16523,36,18
16524,76,34
16525,61,45
16526,12,64
16527,34,54
16528,61,9
16529,6,69
16530,6,59
16531,31,61
16532,11,25
16533,60,20
16534,50,36
16535,73,78
16536,37,8
16537,56,68
16538,19,52
16539,33,42
16540,50,79
16541,24,11
16542,12,40
